tweet;gender
3. Todos los artículos hablan de la buena gestión del Ayunta estos años, pero curioso que algunos solo atribuyen esta a Sanchez Mato mientras otros consideramos que además de a Carlos, incumbe, cómo no, a todo el equipo de gobierno y en especial a la alcaldesa Manuela Carmena.;1
2. Todos inciden reiterativamente sobre lo malo que es Montoro y lo ilegitima e injusta que es la regla de gasto. Ok, totalmente de acuerdo, pero eso es algo que compartimos todo el mundo que apuesta por el cambio, ahí no hay discrepancias ni está bien escenificar que las hay.;1
1. Antes de nada, #FelizMartes a todos/as 🙂.Varios apuntes sobres los muchos tuits y artículos que he leído desde ayer contrarios a la decisión del Ayuntamiento de Madrid de mantener el control de sus cuentas antes que la intervención de Montoro:;1
@cochorr Tienen tanto poder como el de Madrid para oponerse a Hacienda y a los jueces una vez ya están paralizadas las obras cautelarmente, pero como es lógico prefieren poder seguir gestionando sus municipios en vez de preguntarle a Montoro por cada gasto que quieran hacer.;1
@Segundogg 10. Para mi es mejor seguir cambiando Madrid, mientras tratamos de derogar la Ley Montoro en el Congreso, que quedarnos con la satisfacción de criticar la injusticia mientras Hacienda paraliza nuestro gobierno.Todo mi apoyo a Manuela por su buen trabajo a pesar de los obstáculos;1
@Segundogg 9. Reflexión: a las fuerzas del cambio les cuesta cambiar de registro. Tantos años en la oposición y haciendo política en los movimientos sociales parece que nos dificulta situarnos en el lugar de gobierno y aceptar q nuestros límites y capacidad de acción son otros. Conclusión👇;1
8. Claro, por eso @Segundogg ha llevado al Congreso su derogación. Admitida a trámite, en los próximos meses nos jugamos acabar con ella.Quizá estaría bien guardar fuerzas para apoyar su derogación ante quienes asfixian a los municipios, en vez de enfrentarse a sus víctimas 😉;1
7. Ahora toca poner en marcha todas las inversiones paralizadas: desde reformas en colegios, arreglar la calefacción de escuelas de música o la reforma de la Gran Vía, y seguir con nuestros planes para mejorar Madrid en 2018. Ya, ¿pero no habría que acabar con la Ley Montoro?;1
6. En mi opinión: escasas y peores. Meterse en una batalla judicial de malas expectativas (porque es un problema político: hay que acabar la ley), mientras millones de € en inversiones seguirían paralizados, igual que muchas obras ya en marcha y paradas judicialmente. ¿Y ahora?;1
5. Sin duda. Es dejar la decisión final sobre las inversiones en Madrid en manos de quien ha demostrado que el bienestar de todos los españoles le importa muy poco al lado de su interés partidista en que los ayuntamientos del cambio no funcionen. ¿Había alternativa?;1
4. Porque es mejor mantener el control sobre tus cuentas, para poder decidir sobre tus gastos, a pesar de estar limitados por al regla de gasto, antes que toda inversión dependiera de la voluntad de Montoro. ¿Tan malo sería?;1
3. Ningún ayuntamiento ha rechazado cumplir la injusta Ley de Montoro una vez que Hacienda ha amenazado con intervenir sus cuentas. Ni Zamora (IU), ni Cádiz (Anticapitalistas), ni Barcelona, València o Zaragoza. ¿Por qué? 👇;1
2. Los medios y el PP escogieron a Madrid como terreno de batalla con el cambio político, y una y otra vez me temo que quienes piensan más en futuras primarias internas y sus carreras personales abonan el terreno equivocándose de adversario.;1
1. Por lo que ha hecho estos años y por los momentos que he compartido personalmente con él, mostrar mi aprecio por Carlos Sánchez Mato, aunque creo que en este caso se ha equivocado al rechazar votar su propio plan económico.;1
Porque garantizaban que cualquiera, indiferentemente a su renta, pudiera acceder a la cultura y aprender a bailar o tocar un instrumento. Por eso debemos recuperar la financiación autonómica 🙌#QueremosMusicayDanza https://t.co/N9O8oWnf6A;1
Esta mañana he preguntado al gobierno de Cifuentes por las tarifas de las instalaciones deportivas madrileñas. Durante estos años mientras @AhoraMadrid bajaba enormemente las tasas el PP no hacía nada. Las consecuencias 👇 https://t.co/CxUgHt5zP5;1
Un breve respaso a la última década demuestra como actualmente tenemos   mayores ratios y tasas en las escuelas infantiles madrileñas, excepto en las de @MADRID donde han bajado enormemente con Manuela Carmena. https://t.co/1ki1HVhq8t;1
En el punto de votación de la Cebada, con cola para participar, y en un rato al acto en la Sala Yasta 👇Vente! https://t.co/sMYDfjYu3F;1
Proponemos una ley más justa y mejor para garantizar la calidad de la enseñanza. Que cada cual pague según tenga pero que todo el mundo reciba la mejor educación.#UnaAlternativaALaLEMES https://t.co/UXyCwt0ScF;1
@AhoraMadrid Que completaba esta última que propusimos antes del verano para mejorar la calidad educativa, y que sí salió aprobada aunque el Gobierno de Cifuentes se niega a aplicarla, encallados aún en su visión asistencialista de esta etapa educativa. https://t.co/O9POxAHlDW;1
@AhoraMadrid Por eso hoy hemos llevado esta propuesta, aunque no ha salido adelante por la oposición del Partido Popular y Ciudadanos. https://t.co/WM0ECuzimz;1
@AhoraMadrid Especialmente grave lo sucedido con las escuelas de gestión indirecta debido al modelo de subasta a la baja que premia a quienes menos invierten en las escuelas impuesto por el PP, que ha hecho que muchas cooperativas perdieran las concesiones frente a grandes empresas.;1
@AhoraMadrid Familias, ayuntamientos y especialmente las educadoras/es han tenido que soportar esta rebaja de recursos. Los dos primeros teniendo que aportar más por lo que dejaba de pagar la Comunidad, y las educadoras/es con una precarización laboral y un sobreesfuerzo en las aulas.;1
@meriserris ❤;-1
Felicidades a todos/as los nominados/as en la 23 edición de los Premios José María Forqué https://t.co/jLgkxFtHdG;-1
Medalla de Oro de la 23 Edición de los Premios Forqué para Carlos Saura 👏🏻👏🏻❤️ https://t.co/aB5gsVsyBQ;-1
Esto no se para: https://t.co/CBEzpCd1sw;-1
@BermejoLuis jajaja, en algo así pensaba yo. https://t.co/zcBIvX1Csi;-1
Por el derecho a la cultura, por el de acceso a la música y a la danza para todos/as, queremos que se recupere la financiación autonómica de las Escuelas Municipales de Música y Danza de la Comunidad de Madrid #QueremosMúsicayDanza  @MarquemosRitmo https://t.co/vCQB5ruCYA;-1
@CirculoCulturaM A vosotros/as por el trabajo que estáis haciendo ☺️;-1
Las subvenciones nominativas son necesarias, pero en un porcentaje equilibrado. Con el gobierno de @ccifuentes el 75% de las ayudas a la cultura son de asignación directa y solo el 25% lo son mediante concurrencia pública. https://t.co/w1mObTVoPU;-1
Gran regalo de cumpleaños de @eduardoguti_ ❤️ https://t.co/jiGM0TSgxR;-1
Aquí un balance rápido que hice anoche sobre el resultado de las elecciones catalanas: derrota del PP y del 155, el bloque indepe se mantiene, C,s capitaliza el voto unionista y la izquierda pierde. https://t.co/l00LlNH9wj;1
Al 60% en Catalunya parece que el independentismo revalidará mayoría absoluta, que C,s será la fuerza más votada y que el PP irá al grupo mixto. Pero la CUP pierde 6 escaños y CeC 3.El 155 no gana. Pero la izquierda pierde mucho...;1
Estamos de debate de #PresupuestosCM18 y aquí está mi réplica a las intervenciones previas de PP y C,s. Completa en este enlace👇https://t.co/RkOYOEEl5A https://t.co/hSNHiLCeIq;1
Comunicado de @anticapiMadrid sobre el PEF aprobado por el Ayuntamiento de Madrid: intensificar la lucha contra Montoro y rechazar la gestión de la austeridad. https://t.co/RgBak4J2VV;1
Este hilo de @edugaresp explica con cifras y datos difícilmente cuestionables los recortes a los que se enfrenta el Ayuntamiento de Madrid tras la aprobación del PEF ayer. Lectura más que recomendable👇https://t.co/xgxTEt97xC;1
Esta iniciativa solidaria de varios concejales de Hacienda con @carlossmato es digna de elogio #ELPEFRecorta pero la lucha contra la austeridad sigue en muchos ayuntamientos y en las calles.https://t.co/Z5bebapNZK;1
Porque si no se puede bailar y cantar no es nuestra revolución #QueremosMusicayDanza https://t.co/jZbcJceTVw;1
Hoy he hablado sobre la inexistente política de Rajoy y Cifuentes para cumplir el Objetivo 2030 de la ONU. Pero como digo aquí, la ONU no reconoce que el problema es el capitalismo. Con cita final de Rosa Luxemburgo. Intervención completa aquí 👉https://t.co/rx8bHbIAWk https://t.co/xNF0nRmI56;1
La prensa alternativa y que no depende de los grandes poderes financieros es decisiva para que pueda haber grandes transformaciones sociales. Por eso, #ElSaltoEsOtraCosa y necesita más soci@s. Hazlo ya! https://t.co/ynkfFkOLIS;1
No necesitamos macro operaciones urbanísticas al servicio del BBVA sino un nuevo modelo de ciudad. Por eso tenemos #DerechoAMadrid y tenemos que votar a @EnMovimientoMad en https://t.co/POZHTM0HEV https://t.co/GRKp2Amodb;1
Silvia Charro sufre el mismo dopaje y comportamiento errático que el mercado hipotecario e inmobiliario español 💸🏨Menos hipotecas fijas y más dación en pago y alquiler asequible 💁‍♀️🏠;1
📽️🙋‍♂️ He preguntado a @ccifuentes qué medidas va a tomar para proteger los derechos humanos de los casi 10.000 hogares madrileños que son desahuciados cada añoAquí mi intervención https://t.co/d4kbs3LuwY y un artículo sobre el Dictamen de la ONU https://t.co/8Pmqa6lKok;1
Acaba la ruta madrileña de la iniciativa Imaginando un País de PaísesHay que coser un país tan roto por la irresponsabilidad de las derechas catalana y española como por la avaricia de las élitesPuedes ver el encuentro aquí 👉 https://t.co/2dzoGelwWs https://t.co/GmfY1EBIkI;1
Mañana participo en esta charla sobre la problemática de la proliferación de viviendas de uso de turístico Organizan: asociaciones vecinales del Distrito Centro https://t.co/EhnSN7bE7u;1
Disputar el “orden” no puede ser renunciar al mismo.Cuantos menos dogmas mejor.#EleccionesCatalunaA3N #ELECCIONES21D #EleccionesCataluna https://t.co/KP5yBtWjss;1
@lago_jorge en un texto genial sobre lo que subyace en el conflicto del Ayuntamiento de Madrid. Aunque no sólo ahí.https://t.co/WrQ7gTv7BU;1
Sólo se me ocurre una cosa que decirles a los catalanes en su #JornadadeReflexión. Por el amor de Dios, tengan cuidado. https://t.co/NlKMoOnhyI;1
Hola Corazones. Hoy me he levantado especialmente reformista. Me he hecho unas tostadas a lo menchevique y me las he zampado escuchando a Taburete...#FelizMiercoles;1
Dejo mi nota sobre la polémica hoy sobre Sánchez Mato y Carmena.https://t.co/X2lRmvBw2s;1
@CarlosChamizo Si dices más, es porque consideras que el otro también?;1
"Dos presentadores aparecen en un estado ""curioso"" en un medio. Pero la tendencia en twitter es el nombre de ella: ¿Por qué?. https://t.co/jAf6BROGyP";1
Hoy puedes acceder a toda la información sobre el plan de transición energética para Móstoles. Empleo, ecología, bienestar y derechos energéticos frente al modelo de pobreza energética, de Cofely y el PP. No se lo pierdan. https://t.co/E3cYSHzNvN;1
Es la hora de nuestras ciudades y pueblos que han dado ejemplo y quieren abrirse paso. A pesar de Montoro :#DefendemosLosAyuntamientos;1
@fabiolanavarro4 Por el modelo productivo de bajo valor añadido y alta explotación de la mano de obra. ¿Recuerdan el “que inventen ellos”?. Pues eso.;1
@jonSnowStarkkk Usted está mal de la cabeza. En serio.;1
¿Por qué la violencia de la extrema derecha y/o policial de esos años desparece en programas tan interesantes como #DóndeEstabas80?;1
@JaviVilloraF Ahí te dejo los datos de la liquidación de 2015 https://t.co/KIQ6SJxrGA;1
@patriciaaraque Claro, no es nuestro modelo. Habríamos hecho otra cosa (Propusimos medidas en la Asamblea). Pero es que ni siquiera cumplen con lo que dijeron que harían.;1
"Acabo de preguntar a la Consejera de Economía por el ""Silicon Valley"" en que iban a convertir el Sur de Madrid. Y por qué lo que tenemos tres años más tarde en el Sur de Madrid son las mayores tasas de pobreza, precariedad y desempleo.https://t.co/4SgvCYIsA5";1
"""...tanto el inmovilismo como la tentación de hacer 'tabula rasa' con el pasado son intentos de no mirar de frente al presente.""https://t.co/wK0RoTHyiU";1
Chsst todos los que se perdieron y uno más. ¡Rabia, podemita rencoroso! https://t.co/nOJrP948nO;1
Pocas veces se habrán visto en los barrios actos vecinales en defensa de su Ayuntamiento. Hoy en El Barrio del Lucero está pasando. https://t.co/cH9afZB4Un;1
La cola para entregar cv en un supermercado da la vuelta a una manzana enorme. Frente a la Asamblea de Madrid, desafiando la propaganda. https://t.co/3nEXOPetqy;1
Sube el #paro, pero lo grave es que tener empleo tampoco asegura recursos para afrontar la carestía de la vida.La precariedad como norma. https://t.co/zLIbmqBE55;1
@odiolaspipas Bueno, ya le dejo que siga berreando solo. Nas noches.👋🏻👋🏻;1
@odiolaspipas Claro, porque lo sensato era dejar la política a los Aznar, los Gonzalez, los Pujol, Rato, Granados, Aguirres y demás personas de bien. 😊;1
@odiolaspipas 😂😂😂 Es usted simpático. Si además fuera sensato estoy seguro de que acabaríamos entendiéndonos.;1
@odiolaspipas Claro señor, en Madrid desde que gobierna Carmena los niños son adoctrinados en las nuevas escuelas infantiles públicas. 😅;1
No son una maldición bíblica, podemos construir una mayoría popular que les saque del gobierno y gobierne para todos. #l6cSíLaPagamos;1
Mientras Canadá o Argentina restituyen la memoria y el respeto a todos sus conciudadanos, el gobierno de España coquetea con lo peor de nuestra Historia. https://t.co/XoeVdJkOrG;1
Hoy Navalcarnero,Villaviciosa, Talamanca,Valdemoro y Ciempozuelos aprueban mociones a favor del #PactoLocalYa 👏🏻👏🏻👏🏻https://t.co/Yf17UApGCx;1
Una organización democrática, permeable a la gente porque es el pueblo quien siempre va por delante. 📝 @FranCasamayor y yo escribimos sobre la incorporación de representantes de los círculos en el Consejo Autonómico de Madrid👉 https://t.co/gxHfZquWw1 https://t.co/8Ji8hfhf1n;1
Iniciamos un Consejo Ciudadano que incorpora a representantes de los círculos. Una herramienta de cambio siempre en manos de la gente. 🔴 Puedes seguirlo en directo https://t.co/1Vb2HasCsu;1
Un abrazo enorme a quienes han padecido el accidente de Cercanías en Alcalá de Henares.Ojalá todo salga bien y estéis pronto en casa.;1
Creo en un Gobierno que no le regale 1.350 Millones de Euros a los más ricos. Mucho menos si encima es de forma ilegal. https://t.co/ZeE3I8bcqL;1
Hoy PP y su soporte naranja han votado en contra de aumentar las partidas que refuercen los servicios de urgencia hospitalaria que vemos colapsados. #PalabrasSinHechosDelPP https://t.co/5mAqa509T1;1
Decía el PP que la dignidad de la estiba nos iba a llevar a la ruina por luchar por sus derechos por una multa de 3Mill de €.El mismo PP que nos acaba de costar 19Mill de € por falsificar las cuentas en la C. Valenciana. #Mangantes;1
Dije que no debe representar a las clases populares un producto pijo como Ciudadanos, fundado por el IBEXY lo mantengoNunca personalizo;1
Esta tarde en Rubí con @podem_cat, agradecidos a una militancia que está levantando una remontada histórica a pulso. #GuayemCatalunya para la gente https://t.co/ZdS1YQfR67;1
Hay un pueblo que ya ha dado un paso adelante para vivir mejor, unidos en la diversidad.Cataluña va a ser, con @XavierDomenechs, el motor de cambio que la gente ya quiere.Sonreíd, porque sí se puede. #GuanyaDomèmech #GanaDomènech ✊🏼💜 https://t.co/W6XrU42Mj4;1
Ya estamos en Cornellá, un orgullo estar en un pueblo con tanta historia. Este acto es un abrazo desde Vallecas a Cornellá, un abrazo de fraternidad de los de abajo. #GuanyemCatalunya #TenimLaClau https://t.co/Uf5kELk6cL;1
Qué trabajo tan bueno hacen los compañeros y compañeras en @PodemosMostoles.Bravo 👏🏻👏🏻👏🏻https://t.co/bRcouP2ulq;1
Saliendo de ver #StarWarsTheLastJedi Creo que en la próxima montan Podemos 😉;1
Hay una Cataluña diferente dispuesta a ganar un futuro digno para su gente. Una Cataluña motor de cambio también para España. Gracias @CatEnComu_Podem, gracias Nou Barris. #GuanyemCatalunya https://t.co/ntWQu7Lb1V;1
Es un orgullo estar en esta campaña que levanta a pulso una alternativa capaz de poner soluciones para la gente en Cataluña, para que vuelva a ser motor de cambio en toda España. #TenimMoltEnComú #TenimLaClau https://t.co/lfqnVrWKf6;1
Un pasito más para atender las necesidades del día a día de la gente como se merece. Un pasito más para derribar el muro de la #ReglaDeGasto del PP que ahogaba a los Ayuntamientos. https://t.co/Htz04I49a3;1
Hola! 👋Como nos comprometimos estamos eligiendo representantes de los círculos en los Consejos Ciudadanos de Madrid. Acércate a tu punto de votación y haz tuyo Podemos. https://t.co/XPmD0ZTsUS;1
Los recortes que impone Montoro ahogan a los Ayuntamientos y les impide atender las necesidades de sus ciudadanos. Hay que revertir esa regla injusta e ineficaz. #DefendemosLosAyuntamientos y a la gente que los vive. https://t.co/URwjCXAwKI;1
Ayer seguimos con la ruta de participación #DemosVozALosCírculos Recuerda acercarte a tu punto de votación presencial más cercano para elegir tus representantes de círculos. Y no olvides entrar en https://t.co/3SdvhlFfvX https://t.co/nRYLJKVCSn;1
Sigue en directo el acto en Madrid que apuesta por un Podemos fuerte, junto a Manuela para continuar el cambio en la capital de la ilusión. Unidas somos mejores 🔴 https://t.co/gSDXKBD0aI;1
Nos vemos hoy a las 20:30h para seguir haciendo del Madrid de Manuela la capital del cambio 4 años más. Si trabajamos Unidas somos más fuertes.Entra en https://t.co/3SdvhlFfvX para poner en el centro la ilusión por el cambio que nos une a millones de personas. https://t.co/kgSUDrjw2f;1
Ayer estuvimos en el tercer día de la ruta #DemosVozALosCírculos. Una gran tarde en Getafe y en Vallekas. Recuerda acudir a tu punto de votación https://t.co/kj0GBrSH6XY no olvides entrar en https://t.co/3SdvhlFfvX https://t.co/uup0FVelvk;1
Mejor acceso rebajando las tasas, fomentar la educación pública universitaria, desarrollar la carrera investigadora. Esto es una verdadera #UnaAlternativaALaLEMES https://t.co/ogp59coLfG;1
Hoy estaremos promoviendo la participación en Alcalá y San Fernando de Henares. Para que Podemos sea siempre una herramienta en manos de la gente #DemosVozALosCírculos https://t.co/Xa2GiVhJ5a;1
Nos vemos en un rato en el punto de votación de Getafe. Yo ya estoy en marcha, ¿tú a qué esperas para votar a tu representantes de los círculos en el Consejo Ciudadano? 😉 #DemosVozALosCirculos https://t.co/Ttfo9UYoZs;1
Ayer estuvimos con la ruta #DemosVozALosCírculos en Villaverde. Acércate a tu punto de votación más cercano y elige a representantes de los círculos en el Consejo Ciudadano. 📍 https://t.co/kj0GBrSH6XEntra en https://t.co/3SdvhlFfvX https://t.co/NfGs7FPnZy;1
@juanmalpr Gracias, Juanma!;1
Siempre con las espartanas. Por su compromiso con las causas justas, por su capacidad de resistir, por su solidaridad con los demás. Por ser ejemplo #CampanadasEspartanas 🔴 https://t.co/VV0Fo7JwAp;1
🙋‍♀️ Hoy hemos empezado el proceso de votación a los representantes de los círculos en el Consejo Autonómico. En este vídeo tenéis un ejemplo práctico de lo fácil que es.👉 Consulta tu punto de votación más cercano https://t.co/kj0GBrSH6X https://t.co/GoAlu2U79W;1
Hemos iniciado una ruta para fomentar la participación en la Comunidad de Madrid. Hoy estaré en La Moradita de Velilla desde las 18h. Vota en los procesos participativos presenciales, ¿dónde?👉 https://t.co/kj0GBrSH6XY no olvides entrar en https://t.co/3SdvhlFfvX https://t.co/eQRdJNor3J;1
La representación de círculos y militantes en los órganos de Podemos ya es una realidad.Vota tus representantes Autonómicos hasta el día 14 de forma presencial en los círculos habilitados.Consulta en https://t.co/kj0GBrSH6XEntra en https://t.co/3SdvhlFfvX y haz tuyo Podemos https://t.co/dfz9FMuEOt;1
📻 Esta noche estaré en @24horas_rne para hablar de la actualidad política. 🗝 Tenemos por delante el reto de ser la llave que abra la puerta de las soluciones frente a la política de bloques. https://t.co/eGWHWGFZuW;1
Quienes solo hablan de frentes, y no saben el dato de paro, no quieren que sepas que la gente de abajo de Catalunya tiene más y mejores aliados entre los españoles de abajo que entre las élites catalanas. #CATmotorDeCanvi https://t.co/S8gcitsFSf;1
📆 #AsambleaPodemosMadrid del día 8 al 14 con dos procesos de elección:1) Al Consejo Municipal completo en la ciudad de Madrid2) Los representantes de los círculos del Consejo Autonómico  en toda la Comunidad 🎥 @asaltoalscielos nos explica cómo votar. No te olvides 👇 https://t.co/R41oAsc0tH;1
La Fiscalía Anticorrupción pide imputar a Pedro Calvo y Juan Bravo en #Lezo y declarar a otros tantos investigados.  ¿Será por éso que @Ccifuentes quiere irse de la Comisión de corrupción? 🤔Lee👇y escucha 🎥 https://t.co/C4yIbPXsfD https://t.co/CTuajJCsnJ;-1
Siguen apareciendo 🐸 ranas 🐸 en el charco de @ccifuentes, siguen pagando sus fiestas con dinero 💰 público.¡Como el charco siga creciendo, Madrid acabará teniendo playa! #punicahttps://t.co/q5YjnZxU8W;-1
#ElGordoSiempreLesToca a quienes hacen política para el beneficio de unos pocos, a quienes se lo llevan crudo y a los de las cuentas en Suiza o Panamá. https://t.co/U6YZMxxVsx;-1
550 trabajadores y trabajadoras del Metro de Madrid, y más de 800 en Canarias están sufriendo impagos de sus nóminas y bajadas salariales impuestas por empresas piratas subcontratadas por la Administración Pública.  #LasFiestasQueNoSeVen https://t.co/cZqVULPVKA;-1
#PalabrasSinHechosDelPP que vemos cada año cuando más mujeres son asesinadas por violencia machista en Madrid.Basta de minutos de silencio mientras recortan el presupuesto y rechazan la enmienda de vivienda social✖️ https://t.co/S5ZMGDVRm1;-1
"Manos Limpias no tendría las manos muy limpias si estaba arreglándole ""lo del ático"" a Ignacio González, no? 🤔  https://t.co/h1X5r0USCw";-1
El nuevo Fiscal General desautoriza al Fiscal jefe de Madrid y obliga a que voten la imputación del mando de Justicia por asunto urbanístico.   https://t.co/IETBngYVSL;-1
Mientras la corrupción del @ppmadrid no deja de dar titulares a los medios, la desigualdad en la Comunidad de Madrid se agranda con el empeoramiento de los servicios sociales. 😡 Este era el verdadero programa del PP.https://t.co/fuEbk0cKOw;-1
🏥Urgencias colapsadas en la Paz, listas de espera y..PP y C's SE NIEGAN a aumentar presupuesto para personal y reducir 5,8M€ de un concierto económico con un hospital privado para repartirlo entre seis de gestión totalmente pública. https://t.co/KpD6nwmc2H;-1
Hoy brindamos con el @Clubdelas25 por unas fiestas sin machismo y un 2018 más feminista 🥂💜 https://t.co/GyaIaUp7mh;-1
"🙋Ya esta aquí el #boletinPodemosCM. Podrás consultar la actividad de las áreas y secretarías del Consejo Ciudadano, las actividades de los círculos y, ¡mucho más!  👉https://t.co/G2GpjHjnHv ;  👉https://t.co/LeooOMxIxY";-1
"""La periodista reivindica un machismo en el que los hombres nos defiendan a nosotras""⁉️ 😱 No hay machismos buenos y machismos malos, porque el machismo mata! 😭😡    https://t.co/mXd0KVG3Za";-1
Seguiremos peleando contra Montoro desde el Congreso, para cambiar la injusta ley de la regla de gasto que ahoga a los Ayuntamientos y que se ven obligados a cumplir. https://t.co/6YBr6PvJCa;-1
El examen de nacionalidad es un test de nivel académico que excluye y separa. Exigimos su eliminación para poder construir barrios y ciudades de convivencia e igualdad. #18D #DíaDeLasPersonasMigrantes https://t.co/t3c8yTJyMI;-1
El Tribunal Europeo de Derechos Humanos nos ha condenado por las devoluciones en caliente por ser ilegales. El Gobierno debe detenerlas inmediatamente. #18D #DíaDeLasPersonasMigrantes https://t.co/GoEpxhz5dw;-1
Nuestro compromiso con la gente nos impide abandonar la investigación de la #corrupción¿y a tí, @Ccifuentes?#DevuelvanLoRobado https://t.co/cjsZ9NrKFv;-1
@barlocast Mi amiga (que también se llama Bárbara) se compró online 👰🏽 el vestido de novia #SuperaEso 😜;-1
Dejaremos de denunciar casos de corrupción política del PP en la comisión de corrupción cuando pidan perdón, asuman sus responsabilidades y devuelvan lo robado. https://t.co/7sJ1eTewIf;-1
A @ccifuentes le molesta que denunciemos los numerosos casos de corrupción de su partido.Dejaremos de hacerlo cuando pidan perdón a los madrileños y madrileñas y #DevuelvanLoRobado https://t.co/e6kKpiZUK4;-1
@ggilmir 💜✊🏽;-1
Hasta el exconsejero de Hacienda del PP va a acudir al Consejo de transparencia para exigir las actas del Canal...@ccifuentes sigue negando  información que podría arrojar luz sobre el #CasoLezo https://t.co/uBRf3N5WyX;-1
Hoy la comisión de corrupción llama a Gallardon para explicar porqué el Canal bajo sus supervisión compró una empresa de Colombia pagando en el paraíso fiscal de Panamá  #ComisiónGallardón..pero hay más? 🤔  👉 https://t.co/HAVImT1foW;-1
El Caso Lezo es lo que une a Gallardón, Granados o Ignacio González o la financiación ilegal del PP. El lodazal del PP de Aguirre y Cifuentes no tiene fin #ComisiónGallardón https://t.co/GrTRMm5Ywd;-1
"Mientras a la gente nos decía que no se podían pagar nuestros derechos sociales, Gallardón decía que sí a que los madrileños y madrileñas pagásemos por una ""empresa de aguas en Colombia"" Queremos una Comunidad de Madrid libre de corrupción  #ComisiónGallardón https://t.co/tYKQPtj11H";-1
Gallardón presidia el Consejo de Gobierno de la Comunidad de Madrid que autorizó la compra de Inassa por 83 millones de euros a pesar de que no existía un marco legal para que el Canal comprase y operase fuera de España #ComisiónGallardón   https://t.co/OXzMvTL3t2 https://t.co/IvHaOhJsmD;-1
Corrupción es sinónimo de Partido Popular. No hay Presidente o Presidenta de la Comunidad de Madrid del PP que no haya pasado por la Comisión de Corrupción de la Asamblea de Madrid #ComisiónGallardón https://t.co/whHQFfoTKE;-1
¿Qué hacía una empresa pública de agua de Madrid comprando una empresa de aguas colombiana? ¿Qué necesidad había de que el Canal comprase Inassa? Gallardón lo explica hoy en la Comisión de Corrupción #ComisiónGallardón https://t.co/XCosjHwKhk;-1
Hoy Gallardón viene a la comisión de corrupción para explicar porqué el Canal bajo sus supervisión compró una empresa de Colombia pagando en el paraíso fiscal de Panamá  #ComisiónGallardón https://t.co/OXzMvTL3t2;-1
No hay bandera  🇪🇸  que tape la corrupción, ni premio 🏆🏅que oculte el desmantelamiento de la sanidad pública  .@ccifuentes  https://t.co/4SMM4QXF52 https://t.co/MSvG8cDbK1;-1
Para la familia de #AnaOrantes y todas las familias destrozadas por violencia machista,quiero mostrar mi apoyo y decir q somos muchas y q vamos a seguir adelante concienciando, educando y denunciando porque se lo debemos a Ella y otras 900 mujeres y niñ@s.https://t.co/eBswkqFHPd;-1
🙋‍️ Que se preparen las elites y los gobernantes corruptos, que vienen 💜  los carteros y carteras de los Círculos de @ahorapodemos !📩  hoy presencialmente en estos lugares 👉https://t.co/v46O50yc4R 👉https://t.co/TdcwZYcWN7 https://t.co/9jbxIn7ib2;-1
.@ccifuentes  no recogió el  🏆🏅 premio por su gestión de la sanidad madrileña 🏆🏅 para no cruzarse con el dueño de las cafeterías❓🤦‍🤔️... o quizás es por que en la Paz siguen llorando las enfermeras ⁉️ 🤔https://t.co/E4i18fcoRn;-1
El Ministro de Educación @IMendezdeVigo vuelve a demostrar su falta de respeto a los estudiantes dejando plantados a los representantes. 👎🏻👎🏻👎🏻 https://t.co/6TJCzADVP8;1
@JaumeGiSan Que yo sepa BCN, Cadiz y Zaragoza también están gobernadas por candidaturas del cambio. No lo decimos más de Madrid que de ellas. El Ayuntamiento de Madrid ha batido records de inversión social y el PEF no implica reducciones en ese ámbito.;1
Y me quedo con el hilo de @MaesePads que creo que lo expone todo muy bien https://t.co/P47h8R9BuT;1
El ayuntamiento no se puede exponer a la parálisis ni a la intervención. La insumisión en abstracto y sin un plan puede servir para hacer tacticismo interno, pero pondría en peligro a Madrid. No oigo reclamar esa insumisión a BCN, Zaragoza, Cádiz, que también cumplen con Montoro.;1
Votando a los representantes territoriales del CCM: Hermi Louriño, Jose Antonio Masía Rodríguez, María Jesús Luna, Tina Risquez, Victor Uceda, Esther Rodríguez y Ana Álvarez Rascón https://t.co/o31G8hJYTH;1
👏🏻👏🏻👏🏻👏🏻 Excelente noticia. Hay que terminar con la arbitrariedad y la utilización política del Ministerio de Hacienda contra los ayuntamientos. https://t.co/HGbJ5HEg0T;1
@anafranca1 Ole! Mañana me paso sin falta a votarte. Un abrazo 🤗;1
😤😡 Basta ya de utilizar la arbitrariedad política del Ministerio de Hacienda para boicotear la política municipal. La ciudadanía no puede pagar la irresponsabilidad de Montoto  #DefendemosLosAyuntamientos https://t.co/xlmVAU5EKk;1
Presentamos #UnaAlternativaALaLEMES, la ley de Cifuentes solo busca multiplicar deliberadamente las universidades privadas en nuestra región. Nosotros defendemos el servicio público en Universidad, FP y Enseñanzas Artísticas https://t.co/bkpazZG6qP;1
🚨📘Hoy presentamos  #UnaAlternativaALaLemes. Nuestro modelo frente a la Ley de Universidades de Cifuentes:-Becas salario-Tasas progresivas-Igualdad de género-Democratización-Transparencia-Fin de la precariedad-Alivio de la carga burocráticaY mucho + ¡Ayúdanos a difundir! https://t.co/w0LD7jW6vp;1
@sowhat_hq Mandadme un DM! Gracias!;1
